-0.029503088	0.044272035	0.007650449	0.049594983	-0.0036611767	-0.008454252	0.024992384	0.03359986	0.030230412	-0.040314727	0.022786612	0.017432332	0.03274589	0.046261944	0.04222106	-0.024153441	0.04646399	0.015464861	-0.042232923	-0.03413113	0.028703978	0.006416758	-0.008923465	-0.02904818	0.045830853	0.027076304	-0.024667747	0.027655385	-0.006356865	0.0057454524	-0.048729368	0.052212365	-0.0129676955	-0.017027987	0.032342795	0.04163542	-0.0047632838	-0.032867737	-0.036607325	-0.0023489497	0.025555057	0.017115597	-0.0058839624	0.01362009	0.04844923	-0.016995408	0.002160947	-0.020011615	0.013279714	-0.04383353	-0.03295572	0.001376229	-0.050184473	0.0515631	-0.04320554	-0.0015777826	-0.024936575	-0.04497698	0.022657642	0.024661686	0.0029024906	-0.016782083	0.037667107	-0.021162072
0.031322055	0.03948091	0.0020618238	0.006407111	-0.004210712	-0.034261324	-0.018966459	0.036063623	0.01146786	-0.0064524394	0.052607335	-0.02543746	-0.016123721	0.03649588	0.014528068	-0.0015955423	-0.06435272	0.03511537	0.03221388	0.010147294	-0.027037997	0.0520343	0.040815763	0.002716505	-0.042987406	0.032858122	0.014666402	-0.03840004	0.0005226551	-0.024901561	-0.020726908	0.0057978793	0.024343777	-0.017122664	0.046540305	-0.03519541	-0.042712457	-0.004492211	0.018734837	0.042766005	-0.042194217	0.03754421	0.024528738	-0.037725594	0.011830371	-0.022329688	-0.030957993	-0.019484185	0.04678292	-0.014436994	0.059597265	0.005390893	-0.026897034	-0.01455487	-0.015867757	-0.03508892	0.0033720862	-0.045590267	0.03876992	0.012608739	0.009352217	0.024586909	-0.0061119315	-0.016390815
-0.0021966833	0.016428359	0.03299137	-0.043935373	-0.011782677	-0.035122838	0.027832821	0.018298738	-0.05346401	0.0100261485	-0.050985176	-0.008685077	0.031034183	-0.013289291	0.049497694	0.039213724	0.069816455	-0.053515185	0.05514547	-0.007485733	0.026659897	-0.020456955	-0.02701869	-0.05025601	0.013642087	-0.03889682	0.04614122	-0.02547477	0.023433788	0.027668612	0.019963993	0.0076953475	-0.029306969	-0.0034864033	-0.014239777	-0.039880063	-0.02836341	0.04155536	0.006782819	-0.036667228	0.027443241	-0.049215637	0.023188502	0.055067055	0.05510093	0.033035126	0.050343923	0.0364857	-0.0051847296	-0.04063442	0.039662942	-0.050165344	0.06075487	-0.033858437	0.007039415	0.05952815	-0.017785678	0.042036798	-0.021203801	-0.041726697	0.022620156	-0.03254735	0.017136909	-0.013068036
-0.016306503	1.6244578e-05	-0.040435363	0.0034648683	-0.04708355	0.04241307	-0.02930715	0.04891524	0.024072323	-0.034864143	0.0005064189	0.03280637	0.017785687	-0.025067234	-0.039759804	-0.036896035	-0.04587599	-0.003727877	-0.029963452	0.024878643	0.023183886	0.029053358	0.022918366	-0.02395378	-0.04914378	0.010790659	0.011759285	-0.036686927	0.02645642	-0.0044422126	-0.0021091716	0.014858882	-0.026211599	0.009639359	-0.04406515	-0.0166053	0.015413861	-0.0059560337	0.0034402162	0.05325847	-0.02115688	-0.0046539237	0.009183452	0.049024515	0.012767536	0.0077718087	0.016234385	0.040444102	0.024121176	-0.049198188	0.043642037	-0.013176294	-0.03771249	-0.015425735	-0.031435378	-0.042147335	-0.014926915	-0.037239864	-0.028461605	-0.026890468	0.0030797448	0.020085335	-0.039994415	0.020562962
0.020334713	0.004655489	-0.032995917	0.042292055	0.023434991	-0.027571518	-0.04189689	0.018041575	-0.04033931	0.038147695	0.02899463	-0.0022910016	0.0011568388	-0.025159916	0.039258502	-0.046385366	0.044490404	0.017660443	-0.020694066	-0.0051277434	-0.045687847	0.021271262	0.008733499	-0.038152907	-0.025830137	0.0129695665	0.001450639	0.022177864	0.038033728	-0.0056299563	-0.04356822	0.03364507	0.052246537	-0.026178855	0.009003308	-0.03210125	-0.022028591	0.006115013	0.016898612	-0.031523384	0.042041525	0.016939078	-0.010582506	-0.040802106	0.022749916	-0.0044526258	0.03778371	0.007605092	0.0401393	0.0015989016	-0.050278306	0.021824177	-0.010296986	0.021830993	0.026813373	0.024491588	-0.040199887	0.045382515	-0.018894562	0.037654456	0.0061915237	-0.02897255	-0.0046842685	-0.040169183
0.010340096	0.019881146	0.02703566	0.037197217	-0.035028584	-0.05273091	0.025736889	-0.0037784579	0.029482234	0.014068348	-0.009683302	-0.029777212	0.0029567245	0.032459702	-0.009568564	0.048625935	0.0033030966	0.046990503	0.0017955754	0.023421306	0.016374802	-0.0050122757	0.05249423	0.021076944	-0.05094095	-0.018777806	-0.04684858	-0.045970585	0.039274674	-0.011221199	-0.0154959075	-0.015021886	0.010069509	0.009282476	-0.01109195	-0.03968687	0.03413815	0.0149436835	-0.031280164	0.013858122	0.02628231	0.038511563	-0.040053163	-0.011184907	0.04299722	0.0014307344	0.012401952	0.05453183	0.04648472	0.01683244	0.00108508	0.03169903	-0.012457321	0.005207936	0.010402151	0.037345335	0.005259935	-0.03376244	0.015621364	0.016920459	0.0023300198	-0.014406224	0.012442186	-0.022570852
0.009830925	0.032945093	-0.023026796	-0.008214238	0.015740495	0.010898465	0.047002494	0.005224609	0.003519895	0.04979376	0.0004715924	0.027083304	-0.03611588	0.013814491	-0.018971428	-0.049781974	0.010168686	-0.010460077	-0.010251783	-0.035788823	0.010598935	0.00787446	0.016998626	-0.058711544	0.0367163	0.006394649	0.0038907535	-0.033636905	-0.03621892	-0.026312735	-0.036625776	-0.009271031	0.026279831	0.03493887	-0.03914555	0.008315506	0.017426006	0.0016155147	-0.0019072869	-0.044256855	0.041842237	-0.009310641	5.5257045e-05	-0.024196588	-0.013766259	-0.016537549	0.052716058	0.027918976	0.009106841	0.007450553	-0.011606246	-0.0056788702	-0.03283105	-0.044546276	-0.02691329	0.042133007	-0.01804347	-0.018092005	0.031341925	0.000792157	0.0012290768	0.01577842	0.026599685	-0.029428126
0.014715049	-0.025770308	-0.008655566	0.0129769035	-0.026437681	0.041836023	-0.047520462	0.00019054259	0.04251909	-0.009695986	0.03165537	-0.031614393	-0.018374892	0.03785928	0.009452527	-0.05061308	0.0032699658	-0.038295135	-0.009142007	-0.024527017	-0.025532588	0.018221954	0.0058706035	-0.05014865	-0.040500946	-4.8182952e-05	-0.0121487845	0.014416176	0.008673165	0.012732386	0.03861872	-0.009542397	-0.009116042	-0.04199891	0.027249943	-0.046031076	-0.013300575	-0.026855353	0.020018538	0.008761097	0.0064199436	-0.040377043	-0.015936395	0.04828579	-0.019222446	-0.012042996	-0.029474527	0.0048764586	-0.037205152	0.019778676	-0.028309952	-0.042411085	-0.015634634	0.006857367	-0.034283437	-0.0053792447	-0.029419463	0.042088367	0.037299	0.03011208	0.0034288582	-0.01687454	0.031712346	-0.024854677
-0.043088794	0.0101741245	0.0047283773	-0.0103386715	0.018884929	0.025876265	-0.020205744	0.034260496	0.04004031	0.014834452	-0.0038009137	-0.026543863	0.022386441	0.012769685	-0.016374987	0.03768365	-0.052820873	-0.01537454	-0.014339253	-0.049415924	0.020388994	0.026081083	0.002707292	0.01230397	0.0095664095	-0.036163464	-0.026800275	0.024763655	-0.0006076104	-0.05240612	-0.010306477	0.025397277	-0.004120139	0.04341402	-0.016101902	-0.03323969	-0.023058645	0.023723008	0.029993186	-0.0027361284	-0.038508233	-0.030013036	0.021474654	-0.00063850626	-0.0036837473	-0.052612476	-0.040495932	-0.043771017	0.0056371563	-0.0008918687	-0.019893017	0.0031237777	-0.0022059071	-0.034191415	-0.011988466	-0.009304328	0.019493058	0.0402362	0.029240381	0.004851722	-0.01771114	0.047142558	-0.01738088	-0.0022484425
-0.028556112	-0.04876549	-0.03721455	0.010131647	-0.05874465	-0.031364717	-0.0125497645	0.03986125	-0.018547157	-0.05990535	0.027341127	0.04649885	0.03405678	-0.0073624873	-0.06078728	0.03629955	-0.00070534105	0.04397119	0.032986905	0.04749736	0.03747914	0.0275098	0.004331589	0.042679075	-0.032308593	-0.024999667	-0.0017794077	0.052772634	-0.02777334	-0.026190998	-0.041768152	-0.0029098964	0.037059408	0.05897377	0.013843055	0.05227676	-0.0067463634	-0.03914691	0.05287136	0.036602207	-0.05363666	0.043810498	0.01295757	-0.027303059	-0.034905825	-0.043128658	-0.053379685	0.04742227	0.057224315	-0.017024279	0.006657508	-0.054836877	-0.02147402	0.035112966	0.031485066	0.006671427	0.00552332	-0.040048346	-0.055657417	0.056099888	0.03942613	0.0394886	-0.047411967	0.0080140345
-0.017985335	0.04427553	0.051679723	0.00223119	-0.046123587	-0.021388546	-0.06575694	0.036446095	0.06691503	-0.06165288	-0.023057505	-0.013066785	-0.018263416	0.01846089	-0.046799414	-0.00715386	0.0020636162	0.0039629247	-0.05753354	0.030185152	0.018772725	0.04591585	0.06523991	0.048358567	-0.017700994	-0.031046126	-0.03239505	-0.024494221	-0.03181227	0.034384735	-0.025219535	-0.045049727	0.018455686	0.038818397	-0.0031400686	0.06430183	-0.032474723	-0.07118667	0.033626325	-0.050180588	0.009152657	0.06818261	-0.021393912	-0.05603405	-0.048333112	0.012271629	0.026456764	0.03492017	0.0014919193	0.017143121	0.03115497	-0.019142551	-0.002767656	0.057410166	-0.0024683557	-0.071473524	-0.017745912	0.04276694	-0.017099539	0.022066133	-0.039195817	-0.053325236	-0.05572214	0.043346543
-0.011906681	-0.018885607	-0.06920068	-0.00037232935	0.06291942	0.015983148	-0.021611203	-0.058060106	-0.00043721555	0.02653231	-0.034086227	-0.015849879	-0.054763485	0.022787176	0.023537239	-0.02540271	0.052529432	-0.016641779	-0.006687772	0.016976815	-0.047981586	-0.050676476	-0.04896996	0.020460457	0.05283559	0.027453892	0.004210803	-0.011524532	0.0005053481	-0.027912637	-0.0078043984	0.054243922	-0.017651275	-0.01916105	0.006522	0.023877848	0.025196483	0.018466432	-0.00086079875	-0.017322186	0.07247694	-0.016785106	-0.023920693	0.017719936	-0.023388315	-0.055937048	-0.01966173	-0.039341994	-0.040589288	0.059596576	0.025527284	-0.03447672	0.044602774	-0.06565931	-0.0063705044	0.024065904	0.062643945	-0.028384972	-0.0045469627	-0.03913731	0.067681074	0.06781729	0.033082955	-0.01993994
0.04412174	-0.0035602998	-0.0072027044	-0.04000149	0.011871326	0.011604853	0.0013539488	-0.03561796	-0.031114096	0.010489943	-0.027847793	-0.04340459	-0.043421157	0.0052828332	-0.0018610586	0.015750756	-0.0034132458	0.0008557016	-0.012826078	-0.013674768	0.010446605	-0.040291462	0.01887202	-0.03978034	0.038739327	0.045289155	-0.04217038	0.03777404	0.040546767	0.009807274	0.018056976	0.008495178	-0.004992668	-0.018239204	-0.035017148	0.017121611	0.012790617	0.023743695	0.034920283	-0.036040016	0.020161266	0.00610748	0.05328766	-0.0044812947	0.042768523	0.02577006	-0.049356595	-0.0057545104	0.018268105	-0.029277898	0.021966113	-0.038231835	-0.035110638	-0.036846947	-0.049439143	-0.0031884515	-0.016212136	0.01626934	0.04233545	0.017866587	-0.031242251	0.018475527	-0.020518597	-0.027528813
-0.036644865	0.009829589	-0.005409194	-0.01619051	-0.013261044	-0.053106528	-0.048713528	-0.042643946	-0.013065698	0.0123661375	-0.021468738	-0.028904077	0.039933406	-0.02857585	0.03588179	-0.02244908	-0.008646746	-0.035990313	-0.012197558	0.022257304	-0.011536232	0.054483153	-0.010771059	-0.023532921	0.02099445	-0.026662886	-0.035152864	-0.027117882	-0.036760338	0.03298853	-0.013540727	-0.01020293	0.018610207	0.032185096	0.039083827	-0.03860235	-0.043589387	-0.014005434	-0.032718096	-0.018697904	0.044932827	-0.04364057	0.020033404	0.014907094	0.020247929	-0.03441676	0.014704087	-0.04257583	-0.035611533	0.0050792666	0.04328928	-0.006197588	0.0129434215	0.011648537	-0.03457014	0.008436805	0.041709866	-0.036398496	-0.03849537	-0.00096208	0.0319121	-0.008187152	0.036175903	-0.0147419525
0.009498287	-0.030079992	0.00084633986	-0.038221333	0.014378274	0.04052502	-0.022965426	0.020762192	0.040517647	-0.00090718205	0.035240788	0.03815632	0.020982733	-0.009847421	0.0082910145	0.015667452	-0.039977066	0.040959507	-0.019969724	-0.026851397	-0.034860495	-0.026486488	0.03055055	-0.017950913	-0.045712072	0.01883251	-0.041381538	-0.019583417	0.038362037	0.01236275	-0.016317882	0.04603507	0.024577113	-0.029610991	-0.043839466	0.04706594	-0.010330486	0.019632686	-0.04686502	-0.010430989	-0.01969291	-0.02783801	0.026611624	-0.0031691168	0.03027871	-0.0028687585	0.03663447	0.020497218	-0.0063735167	-0.02213301	0.044551715	-0.0010407935	0.048848722	0.041525904	-0.04788766	0.04321655	-0.0224953	0.0026770232	-0.039254956	-0.049134426	0.026406921	0.048962634	-0.022409976	0.028696835
0.049430393	0.021081027	0.035673395	-0.00045100768	-0.03037642	0.03824617	-0.0051981155	0.01573	0.02658053	0.046508618	-0.020794362	-0.034169536	-0.04067828	0.018492106	-0.03561193	-0.0043606977	0.002431674	-0.0015061073	0.04564398	-0.048549134	-0.03803835	-0.012325422	-0.038047343	-0.049924094	-0.021118686	0.0103620365	0.050064553	0.031758737	-0.0120491525	0.011227305	-0.038947046	-0.043966316	-0.023892894	0.0122032445	-0.024550447	-0.034157526	-0.033245213	0.04217863	0.03386134	-0.025668988	-0.045991544	0.026201276	-0.036122605	-0.0141180875	-0.01813388	-0.03269397	-0.04849707	0.04648346	-0.016599065	0.009907595	-0.031894974	-0.0004027343	0.04626602	-0.031338867	0.03608502	0.023589702	0.028613372	-0.00251605	0.026082717	0.013957108	-0.018939186	-0.015541092	-0.045560014	-0.03831027
-0.033693634	-0.035228822	-0.01797742	-0.014379653	0.03357079	0.05094928	-0.010126579	0.008974156	-0.0143362945	0.017007783	-0.031383652	-0.016339004	0.014530498	-0.00010280094	-0.01133795	-0.019160636	0.013614847	-2.5597386e-05	0.056469344	-0.06471719	-0.016442794	-0.0203945	0.025456244	-0.03616308	0.045446888	0.022039412	0.03669133	-0.020920506	-0.0076805316	0.017903551	-0.038028598	-0.015679058	-0.025692848	0.025409926	0.01034186	-0.006491455	0.0017358601	-0.004594304	0.031774037	-0.03400246	-0.00960378	0.032073997	-0.0127405245	0.018534277	0.023701949	-0.04221671	0.011320319	0.02047983	0.016286967	0.016224312	-0.038373634	0.02053886	0.04536354	-0.009028389	-0.016063446	-0.012692407	-0.014733613	-0.025765741	0.05966423	-0.04129717	-0.026608786	-0.011059752	-0.008244271	-0.048575193
-0.01576979	-0.031764857	-0.042254932	0.016648358	0.027613996	-0.023890892	-0.032467518	-0.0018439144	0.006030586	0.0007485924	-0.0070547718	-0.043787938	-0.032769375	0.008464319	0.037490867	0.02241636	-0.007283076	-0.013397299	-0.033167534	-0.04215178	0.04419467	-0.035793494	-0.010648604	0.02830169	-0.037436396	-0.028972056	0.009541928	-0.020123053	-0.027831625	-0.027464643	-0.014761748	0.047572143	-0.04487343	0.02750748	0.011528152	-0.040513407	-0.0014031996	-0.030518211	0.023969714	0.014037748	0.01298451	0.026973633	-0.010445731	-0.01769245	-0.03216397	0.020706933	-0.04438243	0.038653087	0.021860693	0.038423736	-0.033161372	0.018842712	-0.037245337	0.023718666	-0.03588843	-0.03840285	-0.03596773	-0.001981999	-0.009623997	0.0068459297	-0.04785743	-0.018992217	-0.048191763	0.032352734
0.040585864	-0.011869954	-0.04292382	0.0040270663	0.0023748705	0.022927342	0.013263399	0.04579923	0.009937914	-0.024512947	-0.037683442	0.04211591	-0.039170638	-0.035893783	0.015868442	0.0091554625	0.03466545	0.014933276	-0.040922586	0.00019363918	-0.02062479	-0.027492056	-0.03065901	-0.011735934	-0.029647656	-0.032975677	0.013232452	0.04350264	-0.020217806	-0.0094377985	-0.055769563	-0.0018306635	-0.0208811	0.05150297	0.017693255	0.047379486	-0.028100364	0.0062089404	-0.039203964	0.00877021	0.036877412	-0.006572475	-0.022779962	-0.030560482	-0.012599838	-0.026325611	0.04141994	0.047610734	0.05149109	0.023827458	-0.046191197	-0.007679268	-0.02448269	-0.03592789	0.027680201	0.009415457	0.034627296	-0.02105644	0.023772739	0.014449676	-0.0063666827	0.02833771	-0.04803869	-0.012275881
0.044341423	-0.018581083	-0.0063905176	0.019376725	0.0035802063	0.026800063	0.031242564	0.04277394	-0.030144261	0.043232605	0.032352086	9.2351576e-05	0.052752316	-0.043858618	0.0176425	0.03809893	-0.016737433	0.013024727	0.026848782	-0.0021281287	0.017753107	0.012311004	-0.00096168194	0.009730865	0.0148519855	0.042372376	-0.025830979	-0.032675125	0.0058628256	-0.028123837	-0.034300346	0.026843514	0.023275433	0.043494605	-0.020735562	-0.045418106	0.025477532	0.013412874	0.010038208	0.011290648	-0.013183538	-0.010020458	0.03615226	-6.432033e-05	0.017018858	0.041514717	-0.024947476	-0.011556636	-0.03088217	0.0018211465	0.023888247	-0.032275	-0.04309825	-0.024473742	0.020915542	-0.035189677	-0.0196579	-0.025172036	0.01637622	-0.018026905	-0.037968945	0.0063348394	-0.03506961	-0.007198081
0.053942695	-0.031272534	-0.0420712	-0.027124697	0.03029035	0.007328638	0.032183073	0.034844812	-0.019798696	-0.01553329	0.041780304	-0.048486557	0.0060518016	0.022994123	0.051106703	-0.039532278	-0.020450804	0.029477624	0.05260856	-0.024933191	-0.038187075	0.02152415	-0.050532803	0.00018709262	-0.005022285	-0.009034824	-0.0326859	0.025930973	-0.036373615	0.0010398432	0.040243246	-0.022187838	-0.005615053	-0.020760903	-0.041045297	-0.051266987	-0.005435302	-0.05540525	0.011783058	-0.027119173	0.017503127	-0.008563595	0.012525511	-0.028108517	-0.022126425	0.0077393088	0.028605388	-0.0044253464	-0.039759357	0.03905389	-0.007749983	0.04650332	0.019146346	-0.01150413	-0.02074172	-0.04131599	0.007833733	0.0011001284	0.0060173725	0.02484875	-0.008609834	0.0057438	-0.0010810458	-0.005107597
-0.033086974	-0.04835352	-0.04382179	-0.04573989	0.010843033	0.02781923	0.009310039	0.020485751	-0.047306582	-0.038125914	-0.04121037	0.047255527	0.0066211564	-0.01628137	-0.013185966	0.047557812	-0.007855134	-0.03324498	0.008742462	0.0036594092	-0.03443159	-0.029943373	-0.020039385	0.01896443	-0.043190006	-0.042968646	-0.018385626	-0.007804463	0.033285115	0.025470294	0.0023334557	0.02632987	-0.008212435	0.043282814	0.034075584	-0.034604244	0.02763213	-0.05153181	-0.025260404	0.002373977	-0.0022164152	-0.0026895541	-0.017951265	0.021328812	-0.025491076	-0.03305536	-0.0370028	-0.0061422526	0.019575087	-0.0016395472	-0.006472126	0.03744085	-0.003819946	0.03101914	-0.029522017	-0.040910117	0.045711894	-0.019387625	-0.0006682862	0.05061605	-0.013150103	-0.0290818	-0.033421934	0.048737004
-0.024042353	0.02364227	-0.04809623	-0.005808413	0.0046450025	0.04164584	0.043926727	0.00055238936	0.007959359	0.051650755	0.025259739	-0.05039858	-0.016305346	-0.009177286	-0.033601977	-0.03186919	-0.04476125	-0.0068759783	-0.036452513	-0.033263125	0.04303128	0.010200634	-0.008079382	0.04061516	-0.021647738	-0.04531778	0.007144977	-0.007455151	0.056191407	0.027939549	0.024493461	-0.007886564	-0.03894687	0.012572334	0.036620494	0.029084565	0.013174118	0.032095976	0.036403783	-0.032619026	0.0047822036	0.01216568	0.027935212	0.014958744	-0.0148191545	0.046217192	2.2429214e-05	-0.04193627	-0.04318419	-0.038623556	0.017225208	-0.030580191	-0.014891676	-0.025546908	0.045531455	0.041159462	0.034409836	0.03979167	0.020875711	0.001375351	0.009470577	-0.029294968	-0.0102699725	-0.041482966
